totalRound:1000
                                            (5,J)5,2 | (4,J)4,Q   = PLAYER_WIN | (BET|-200,BALANCE|4000) BANKER_WIN
                                            (3,7)0,8 | 0,1        = PLAYER_WIN | (BET|-200,BALANCE|3800) BANKER_WIN
                                                 1,3 | 0,9        = BANKER_WIN | (BET|-200,WIN,BALANCE|4000) BANKER_WIN (HIT)
                                            (6,5)1,5 | (J,5)5,7   = PLAYER_WIN | (BET|-200,WIN,BALANCE|4200) PLAYER_WIN (HIT)
                                                 0,2 | 9,0        = BANKER_WIN | (BET|-200,WIN,BALANCE|4400) BANKER_WIN (HIT)
                                            (7,6)3,A | 3,3        = BANKER_WIN | (BET|-200,BALANCE|4200) PLAYER_WIN
                                                 7,7 | 8,0        = BANKER_WIN | (BET|-200,BALANCE|4000) PLAYER_WIN
                                                 2,3 | 1,7        = BANKER_WIN | (BET|-200,BALANCE|3800) PLAYER_WIN
                                                 4,4 | 2,0        = PLAYER_WIN | (BET|-200,WIN,BALANCE|4000) PLAYER_WIN (HIT)
                                            (8,5)3,A | (Q,10)0,3  = PLAYER_WIN | (BET|-200,BALANCE|3800) BANKER_WIN
                                                 8,0 | 3,0        = PLAYER_WIN | (BET|-200,BALANCE|3600) BANKER_WIN
                                                     卡用完了，重新初始化!
                                                 7,0 | (A,9)0,5   = PLAYER_WIN | (BET|-200,BALANCE|3400) BANKER_WIN
                                            (7,4)1,4 | (9,3)2,4   = BANKER_WIN | (BET|-200,WIN,BALANCE|3600) BANKER_WIN (HIT)
                                                 6,1 | 0,9        = BANKER_WIN | (BET|-200,BALANCE|3400) PLAYER_WIN
                                            (5,K)5,9 | (10,J)0,K  = PLAYER_WIN | (BET|-200,WIN,BALANCE|3600) PLAYER_WIN (HIT)
                                           (Q,10)0,4 | 8,7        = BANKER_WIN | (BET|-200,WIN,BALANCE|3800) BANKER_WIN (HIT)
                                                 3,0 | 3,6        = BANKER_WIN | (BET|-200,BALANCE|3600) PLAYER_WIN
                                            (J,2)2,7 | 7,3        = PLAYER_WIN | (BET|-200,WIN,BALANCE|3800) PLAYER_WIN (HIT)
                                            (5,5)0,J | 3,1        = BANKER_WIN | (BET|-200,WIN,BALANCE|4000) BANKER_WIN (HIT)
                                                 8,0 | 9,0        = BANKER_WIN | (BET|-200,BALANCE|3800) PLAYER_WIN
                                            (Q,Q)0,Q | (7,6)3,J   = BANKER_WIN | (BET|-200,BALANCE|3600) PLAYER_WIN
                                            (4,J)4,Q | 6,1        = BANKER_WIN | (BET|-200,BALANCE|3400) PLAYER_WIN
                                                 7,4 | 0,9        = BANKER_WIN | (BET|-200,BALANCE|3200) PLAYER_WIN
                                                 2,8 | 3,5        = BANKER_WIN | (BET|-200,BALANCE|3000) PLAYER_WIN
                                            (8,2)0,5 | 7,8        = TIE        | (BET|-200,BALANCE|2800) PLAYER_WIN
                                                 1,0 | 0,9        = BANKER_WIN | (BET|-200,BALANCE|2600) PLAYER_WIN
                                                 2,5 | (7,8)5,5   = PLAYER_WIN | (BET|-200,WIN,BALANCE|2800) PLAYER_WIN (HIT)
                                          (10,2)2,10 | 1,6        = BANKER_WIN | (BET|-200,WIN,BALANCE|3000) BANKER_WIN (HIT)
                                            (K,J)0,4 | (6,6)2,Q   = PLAYER_WIN | (BET|-200,WIN,BALANCE|3200) PLAYER_WIN (HIT)
                                                 4,6 | 1,7        = BANKER_WIN | (BET|-200,WIN,BALANCE|3400) BANKER_WIN (HIT)
                                                 0,6 | 9,9        = BANKER_WIN | (BET|-200,BALANCE|3200) PLAYER_WIN
                                            (2,9)1,K | 0,7        = BANKER_WIN | (BET|-200,BALANCE|3000) PLAYER_WIN
                                                 1,5 | 4,2        = TIE        | (BET|-200,BALANCE|2800) PLAYER_WIN
                                            (4,J)4,Q | 6,0        = BANKER_WIN | (BET|-200,BALANCE|2600) PLAYER_WIN
                                            (K,K)0,2 | (3,8)1,J   = PLAYER_WIN | (BET|-200,WIN,BALANCE|2800) PLAYER_WIN (HIT)
                                            (Q,A)1,K | 0,7        = BANKER_WIN | (BET|-200,WIN,BALANCE|3000) BANKER_WIN (HIT)
                                            (8,3)1,A | (J,4)4,8   = TIE        | (BET|-200,BALANCE|2800) PLAYER_WIN
                                                 4,3 | 7,0        = TIE        | (BET|-200,BALANCE|2600) PLAYER_WIN
                                                 5,5 | 2,7        = BANKER_WIN | (BET|-200,BALANCE|2400) PLAYER_WIN
                                          (10,3)3,10 | 0,6        = BANKER_WIN | (BET|-200,BALANCE|2200) PLAYER_WIN
                                                 0,7 | 6,1        = TIE        | (BET|-200,BALANCE|2000) PLAYER_WIN
                                                 0,3 | 0,9        = BANKER_WIN | (BET|-200,BALANCE|1800) PLAYER_WIN
                                            (9,5)4,J | (A,J)1,A   = PLAYER_WIN | (BET|-200,WIN,BALANCE|2000) PLAYER_WIN (HIT)
                                           (10,5)5,9 | 8,6        = TIE        | (BET|-200,BALANCE|1800) BANKER_WIN
                                            (8,7)5,6 | (8,3)1,5   = BANKER_WIN | (BET|-200,WIN,BALANCE|2000) BANKER_WIN (HIT)
                                            (A,3)4,K | 4,0        = TIE        | (BET|-200,BALANCE|1800) PLAYER_WIN
                                                 1,6 | (10,3)3,8  = PLAYER_WIN | (BET|-200,WIN,BALANCE|2000) PLAYER_WIN (HIT)
                                            (4,6)0,2 | (7,6)3,10  = BANKER_WIN | (BET|-200,WIN,BALANCE|2200) BANKER_WIN (HIT)
                                                 6,0 | (5,Q)5,4   = BANKER_WIN | (BET|-200,BALANCE|2000) PLAYER_WIN
                                            (Q,2)2,A | (Q,2)2,Q   = PLAYER_WIN | (BET|-200,WIN,BALANCE|2200) PLAYER_WIN (HIT)
                                                 3,6 | 9,8        = PLAYER_WIN | (BET|-200,BALANCE|2000) BANKER_WIN
                                                 8,0 | 4,9        = PLAYER_WIN | (BET|-200,BALANCE|1800) BANKER_WIN
                                                 9,8 | (5,10)5,K  = PLAYER_WIN | (BET|-200,BALANCE|1600) BANKER_WIN
                                            (2,A)3,3 | (7,7)4,J   = PLAYER_WIN | (BET|-200,BALANCE|1400) BANKER_WIN
                                            (8,4)2,5 | (5,7)2,9   = PLAYER_WIN | (BET|-200,BALANCE|1200) BANKER_WIN
                                                 7,0 | 6,0        = PLAYER_WIN | (BET|-200,BALANCE|1000) BANKER_WIN
                                           (10,3)3,2 | (K,3)3,A   = PLAYER_WIN | (BET|-200,BALANCE|800) BANKER_WIN
                                                 5,2 | 2,6        = BANKER_WIN | (BET|-200,WIN,BALANCE|1000) BANKER_WIN (HIT)
                                            (8,7)5,K | (K,Q)0,3   = PLAYER_WIN | (BET|-200,WIN,BALANCE|1200) PLAYER_WIN (HIT)
                                                 6,4 | 0,8        = BANKER_WIN | (BET|-200,WIN,BALANCE|1400) BANKER_WIN (HIT)
                                            (Q,J)0,5 | (8,6)4,K   = PLAYER_WIN | (BET|-200,WIN,BALANCE|1600) PLAYER_WIN (HIT)
                                                 9,1 | 7,1        = BANKER_WIN | (BET|-200,WIN,BALANCE|1800) BANKER_WIN (HIT)
                                            (9,4)3,3 | 5,2        = BANKER_WIN | (BET|-200,BALANCE|1600) PLAYER_WIN
                                            (2,Q)2,K | (10,J)0,A  = PLAYER_WIN | (BET|-200,WIN,BALANCE|1800) PLAYER_WIN (HIT)
                                                 0,2 | 6,2        = BANKER_WIN | (BET|-200,WIN,BALANCE|2000) BANKER_WIN (HIT)
                                                 3,0 | 4,5        = BANKER_WIN | (BET|-200,BALANCE|1800) PLAYER_WIN
                                                 0,9 | 0,4        = PLAYER_WIN | (BET|-200,WIN,BALANCE|2000) PLAYER_WIN (HIT)
                                            (8,5)3,2 | 0,5        = TIE        | (BET|-200,BALANCE|1800) BANKER_WIN
                                            (4,9)3,4 | (K,2)2,K   = PLAYER_WIN | (BET|-200,BALANCE|1600) BANKER_WIN
                                                 0,0 | 8,0        = BANKER_WIN | (BET|-200,WIN,BALANCE|1800) BANKER_WIN (HIT)
                                                 0,0 | 6,2        = BANKER_WIN | (BET|-200,BALANCE|1600) PLAYER_WIN
                                                 0,3 | 9,0        = BANKER_WIN | (BET|-200,BALANCE|1400) PLAYER_WIN
                                            (J,2)2,3 | (5,6)1,7   = BANKER_WIN | (BET|-200,BALANCE|1200) PLAYER_WIN
                                            (9,5)4,9 | 0,4        = BANKER_WIN | (BET|-200,BALANCE|1000) PLAYER_WIN
                                            (3,7)0,9 | 0,2        = PLAYER_WIN | (BET|-200,WIN,BALANCE|1200) PLAYER_WIN (HIT)
                                           (10,J)0,A | (8,6)4,K   = BANKER_WIN | (BET|-200,WIN,BALANCE|1400) BANKER_WIN (HIT)
                                            (K,3)3,2 | (7,6)3,3   = BANKER_WIN | (BET|-200,BALANCE|1200) PLAYER_WIN
                                            (A,4)5,9 | 2,4        = BANKER_WIN | (BET|-200,BALANCE|1000) PLAYER_WIN
                                           (10,5)5,K | 3,4        = BANKER_WIN | (BET|-200,BALANCE|800) PLAYER_WIN
                                                 0,7 | 7,1        = BANKER_WIN | (BET|-200,BALANCE|600) PLAYER_WIN
                                           (4,10)4,4 | 5,6        = PLAYER_WIN | (BET|-200,WIN,BALANCE|800) PLAYER_WIN (HIT)
                                           (J,10)0,8 | 2,1        = PLAYER_WIN | (BET|-200,BALANCE|600) BANKER_WIN
                                            (4,9)3,K | 6,8        = BANKER_WIN | (BET|-200,WIN,BALANCE|800) BANKER_WIN (HIT)
                                                 0,8 | 0,0        = PLAYER_WIN | (BET|-200,WIN,BALANCE|1000) PLAYER_WIN (HIT)
                                                 7,1 | 3,0        = PLAYER_WIN | (BET|-200,BALANCE|800) BANKER_WIN
                                            (A,9)0,9 | 2,4        = PLAYER_WIN | (BET|-200,BALANCE|600) BANKER_WIN
                                           (A,10)1,J | 4,2        = BANKER_WIN | (BET|-200,WIN,BALANCE|800) BANKER_WIN (HIT)
                                                 0,9 | 0,1        = PLAYER_WIN | (BET|-200,WIN,BALANCE|1000) PLAYER_WIN (HIT)
                                           (7,8)5,10 | (5,6)1,5   = BANKER_WIN | (BET|-200,WIN,BALANCE|1200) BANKER_WIN (HIT)
                                           (3,9)2,10 | (10,K)0,J  = PLAYER_WIN | (BET|-200,WIN,BALANCE|1400) PLAYER_WIN (HIT)
                                            (J,J)0,8 | 5,0        = PLAYER_WIN | (BET|-200,BALANCE|1200) BANKER_WIN
                                            (A,2)3,A | 2,3        = BANKER_WIN | (BET|-200,WIN,BALANCE|1400) BANKER_WIN (HIT)
                                                 0,3 | 0,8        = BANKER_WIN | (BET|-200,BALANCE|1200) PLAYER_WIN
                                           (7,8)5,10 | (Q,3)3,5   = BANKER_WIN | (BET|-200,BALANCE|1000) PLAYER_WIN
                                                 8,0 | 8,9        = PLAYER_WIN | (BET|-200,WIN,BALANCE|1200) PLAYER_WIN (HIT)
                                                 7,1 | 6,0        = PLAYER_WIN | (BET|-200,BALANCE|1000) BANKER_WIN
                                                     卡用完了，重新初始化!
                                                 0,9 | 6,2        = PLAYER_WIN | (BET|-200,BALANCE|800) BANKER_WIN
                                            (2,J)2,J | 1,5        = BANKER_WIN | (BET|-200,WIN,BALANCE|1000) BANKER_WIN (HIT)
                                                 1,6 | (Q,J)0,3   = PLAYER_WIN | (BET|-200,WIN,BALANCE|1200) PLAYER_WIN (HIT)
                                                 0,8 | 5,2        = PLAYER_WIN | (BET|-200,BALANCE|1000) BANKER_WIN
                                            (4,J)4,J | 0,4        = TIE        | (BET|-200,BALANCE|800) BANKER_WIN
                                            (8,4)2,A | (J,K)0,3   = TIE        | (BET|-200,BALANCE|600) BANKER_WIN
                                                 0,3 | 8,0        = BANKER_WIN | (BET|-200,WIN,BALANCE|800) BANKER_WIN (HIT)
                                            (K,Q)0,4 | 3,3        = BANKER_WIN | (BET|-200,BALANCE|600) PLAYER_WIN
                                                 9,0 | 0,8        = PLAYER_WIN | (BET|-200,WIN,BALANCE|800) PLAYER_WIN (HIT)
                                           (10,Q)0,Q | 2,5        = BANKER_WIN | (BET|-200,WIN,BALANCE|1000) BANKER_WIN (HIT)
                                           (J,A)1,10 | (10,2)2,A  = BANKER_WIN | (BET|-200,BALANCE|800) PLAYER_WIN
                                                 2,5 | 7,2        = BANKER_WIN | (BET|-200,BALANCE|600) PLAYER_WIN
                                                 1,7 | 6,4        = PLAYER_WIN | (BET|-200,WIN,BALANCE|800) PLAYER_WIN (HIT)
                                                 8,0 | 6,5        = PLAYER_WIN | (BET|-200,BALANCE|600) BANKER_WIN
                                                 2,4 | (9,A)0,2   = PLAYER_WIN | (BET|-200,BALANCE|400) BANKER_WIN
                                                 7,1 | 4,0        = PLAYER_WIN | (BET|-200,BALANCE|200) BANKER_WIN
                                                 5,6 | 9,0        = BANKER_WIN | (BET|-200,WIN,BALANCE|400) BANKER_WIN (HIT)
                                            (5,6)1,8 | 9,1        = PLAYER_WIN | (BET|-200,WIN,BALANCE|600) PLAYER_WIN (HIT)
                                                 8,8 | 3,6        = BANKER_WIN | (BET|-200,WIN,BALANCE|800) BANKER_WIN (HIT)
                                            (3,A)4,6 | 7,0        = BANKER_WIN | (BET|-200,BALANCE|600) PLAYER_WIN
                                            (8,6)4,9 | 2,4        = BANKER_WIN | (BET|-200,BALANCE|400) PLAYER_WIN
                                            (9,2)1,K | 7,0        = BANKER_WIN | (BET|-200,BALANCE|200) PLAYER_WIN
                                            (8,7)5,3 | 3,0        = PLAYER_WIN | (BET|-200,WIN,BALANCE|400) PLAYER_WIN (HIT)
                                                 2,0 | 7,2        = BANKER_WIN | (BET|-200,WIN,BALANCE|600) BANKER_WIN (HIT)
                                                 6,3 | 0,9        = TIE        | (BET|-200,BALANCE|400) PLAYER_WIN
                                                 0,9 | 0,3        = PLAYER_WIN | (BET|-200,WIN,BALANCE|600) PLAYER_WIN (HIT)
                                                 9,9 | 0,3        = PLAYER_WIN | (BET|-200,BALANCE|400) BANKER_WIN
                                            (7,5)2,9 | 5,1        = BANKER_WIN | (BET|-200,WIN,BALANCE|600) BANKER_WIN (HIT)
                                            (6,9)5,2 | (4,6)0,A   = PLAYER_WIN | (BET|-200,WIN,BALANCE|800) PLAYER_WIN (HIT)
                                            (8,5)3,3 | (7,4)1,8   = BANKER_WIN | (BET|-200,WIN,BALANCE|1000) BANKER_WIN (HIT)
                                            (9,5)4,Q | (7,6)3,K   = PLAYER_WIN | (BET|-200,WIN,BALANCE|1200) PLAYER_WIN (HIT)
                                                 0,8 | 4,0        = PLAYER_WIN | (BET|-200,BALANCE|1000) BANKER_WIN
                                           (10,4)4,J | 0,4        = TIE        | (BET|-200,BALANCE|800) BANKER_WIN
                                                 8,0 | 0,7        = PLAYER_WIN | (BET|-200,BALANCE|600) BANKER_WIN
                                                 4,2 | (Q,2)2,7   = BANKER_WIN | (BET|-200,WIN,BALANCE|800) BANKER_WIN (HIT)
                                                 1,6 | (J,Q)0,3   = PLAYER_WIN | (BET|-200,WIN,BALANCE|1000) PLAYER_WIN (HIT)
                                                 7,6 | 0,9        = BANKER_WIN | (BET|-200,WIN,BALANCE|1200) BANKER_WIN (HIT)
                                           (J,10)0,2 | (K,K)0,3   = BANKER_WIN | (BET|-200,BALANCE|1000) PLAYER_WIN
                                                 0,9 | 9,8        = PLAYER_WIN | (BET|-200,WIN,BALANCE|1200) PLAYER_WIN (HIT)
                                                 5,2 | 4,5        = BANKER_WIN | (BET|-200,WIN,BALANCE|1400) BANKER_WIN (HIT)
                                            (7,8)5,4 | 0,0        = PLAYER_WIN | (BET|-200,WIN,BALANCE|1600) PLAYER_WIN (HIT)
                                          (10,10)0,6 | (J,K)0,5   = PLAYER_WIN | (BET|-200,BALANCE|1400) BANKER_WIN
                                           (A,10)1,9 | (6,6)2,10  = BANKER_WIN | (BET|-200,WIN,BALANCE|1600) BANKER_WIN (HIT)
                                                 6,5 | 0,8        = BANKER_WIN | (BET|-200,BALANCE|1400) PLAYER_WIN
                                            (A,9)0,4 | (Q,J)0,9   = BANKER_WIN | (BET|-200,BALANCE|1200) PLAYER_WIN
                                                 3,4 | (2,Q)2,J   = PLAYER_WIN | (BET|-200,WIN,BALANCE|1400) PLAYER_WIN (HIT)
                                                 8,0 | 0,6        = PLAYER_WIN | (BET|-200,BALANCE|1200) BANKER_WIN
                                            (K,2)2,J | (2,J)2,K   = TIE        | (BET|-200,BALANCE|1000) BANKER_WIN
                                          (A,10)1,10 | (9,A)0,8   = BANKER_WIN | (BET|-200,WIN,BALANCE|1200) BANKER_WIN (HIT)
                                            (Q,3)3,5 | 3,4        = PLAYER_WIN | (BET|-200,WIN,BALANCE|1400) PLAYER_WIN (HIT)
                                           (Q,10)0,Q | 3,1        = BANKER_WIN | (BET|-200,WIN,BALANCE|1600) BANKER_WIN (HIT)
                                            (6,4)0,2 | (4,9)3,4   = BANKER_WIN | (BET|-200,BALANCE|1400) PLAYER_WIN
                                            (K,4)4,8 | (Q,Q)0,3   = BANKER_WIN | (BET|-200,BALANCE|1200) PLAYER_WIN
                                                 0,0 | 5,3        = BANKER_WIN | (BET|-200,BALANCE|1000) PLAYER_WIN
                                            (5,6)1,J | 6,1        = BANKER_WIN | (BET|-200,BALANCE|800) PLAYER_WIN
                                           (10,3)3,6 | 9,7        = PLAYER_WIN | (BET|-200,WIN,BALANCE|1000) PLAYER_WIN (HIT)
                                                 3,5 | 0,9        = BANKER_WIN | (BET|-200,WIN,BALANCE|1200) BANKER_WIN (HIT)
                                                 8,8 | 5,3        = BANKER_WIN | (BET|-200,BALANCE|1000) PLAYER_WIN
                                            (A,J)1,A | 5,0        = BANKER_WIN | (BET|-200,BALANCE|800) PLAYER_WIN
                                            (J,3)3,7 | (2,8)0,7   = BANKER_WIN | (BET|-200,BALANCE|600) PLAYER_WIN
                                            (4,9)3,J | (7,4)1,10  = PLAYER_WIN | (BET|-200,WIN,BALANCE|800) PLAYER_WIN (HIT)
                                            (A,2)3,9 | (7,5)2,7   = BANKER_WIN | (BET|-200,WIN,BALANCE|1000) BANKER_WIN (HIT)
                                                 5,4 | 1,3        = PLAYER_WIN | (BET|-200,WIN,BALANCE|1200) PLAYER_WIN (HIT)
                                            (J,5)5,Q | 6,0        = BANKER_WIN | (BET|-200,WIN,BALANCE|1400) BANKER_WIN (HIT)
                                            (A,3)4,A | 0,6        = BANKER_WIN | (BET|-200,BALANCE|1200) PLAYER_WIN
                                            (7,8)5,Q | 4,2        = BANKER_WIN | (BET|-200,BALANCE|1000) PLAYER_WIN
                                                 7,0 | 0,9        = BANKER_WIN | (BET|-200,BALANCE|800) PLAYER_WIN
                                            (Q,5)5,7 | (3,Q)3,2   = BANKER_WIN | (BET|-200,BALANCE|600) PLAYER_WIN
                                                 0,7 | (7,4)1,A   = PLAYER_WIN | (BET|-200,WIN,BALANCE|800) PLAYER_WIN (HIT)
                                           (A,9)0,10 | (7,3)0,J   = TIE        | (BET|-200,BALANCE|600) BANKER_WIN
                                            (Q,K)0,A | (6,7)3,K   = BANKER_WIN | (BET|-200,WIN,BALANCE|800) BANKER_WIN (HIT)
                                                 2,0 | 3,5        = BANKER_WIN | (BET|-200,BALANCE|600) PLAYER_WIN
                                                 8,0 | 7,8        = PLAYER_WIN | (BET|-200,WIN,BALANCE|800) PLAYER_WIN (HIT)
                                           (2,10)2,J | (6,7)3,6   = BANKER_WIN | (BET|-200,WIN,BALANCE|1000) BANKER_WIN (HIT)
                                            (A,4)5,K | (Q,Q)0,6   = BANKER_WIN | (BET|-200,BALANCE|800) PLAYER_WIN
                                                 0,9 | 2,0        = PLAYER_WIN | (BET|-200,WIN,BALANCE|1000) PLAYER_WIN (HIT)
                                            (2,Q)2,3 | 7,0        = BANKER_WIN | (BET|-200,WIN,BALANCE|1200) BANKER_WIN (HIT)
                                            (5,9)4,5 | 5,5        = PLAYER_WIN | (BET|-200,WIN,BALANCE|1400) PLAYER_WIN (HIT)
                                                 8,0 | 9,0        = BANKER_WIN | (BET|-200,WIN,BALANCE|1600) BANKER_WIN (HIT)
                                                 8,9 | 6,0        = PLAYER_WIN | (BET|-200,WIN,BALANCE|1800) PLAYER_WIN (HIT)
                                                 8,0 | 1,0        = PLAYER_WIN | (BET|-200,BALANCE|1600) BANKER_WIN
                                                 5,3 | 7,0        = PLAYER_WIN | (BET|-200,BALANCE|1400) BANKER_WIN
                                                 6,7 | 8,0        = BANKER_WIN | (BET|-200,WIN,BALANCE|1600) BANKER_WIN (HIT)
                                            (2,A)3,K | 4,1        = BANKER_WIN | (BET|-200,BALANCE|1400) PLAYER_WIN
                                                 4,5 | 8,4        = PLAYER_WIN | (BET|-200,WIN,BALANCE|1600) PLAYER_WIN (HIT)
                                                 2,0 | 8,0        = BANKER_WIN | (BET|-200,WIN,BALANCE|1800) BANKER_WIN (HIT)
                                                     卡用完了，重新初始化!
                                                 0,9 | 3,5        = PLAYER_WIN | (BET|-200,WIN,BALANCE|2000) PLAYER_WIN (HIT)
                                                 3,6 | 2,0        = PLAYER_WIN | (BET|-200,BALANCE|1800) BANKER_WIN
                                                 1,8 | 8,5        = PLAYER_WIN | (BET|-200,BALANCE|1600) BANKER_WIN
                                            (Q,4)4,9 | (A,Q)1,4   = BANKER_WIN | (BET|-200,WIN,BALANCE|1800) BANKER_WIN (HIT)
                                                 7,0 | (3,K)3,9   = PLAYER_WIN | (BET|-200,WIN,BALANCE|2000) PLAYER_WIN (HIT)
                                            (K,J)0,4 | (3,J)3,J   = PLAYER_WIN | (BET|-200,BALANCE|1800) BANKER_WIN
                                                 5,0 | 4,4        = BANKER_WIN | (BET|-200,WIN,BALANCE|2000) BANKER_WIN (HIT)
                                                 9,0 | 3,0        = PLAYER_WIN | (BET|-200,WIN,BALANCE|2200) PLAYER_WIN (HIT)
                                            (3,K)3,9 | 5,2        = BANKER_WIN | (BET|-200,WIN,BALANCE|2400) BANKER_WIN (HIT)
                                            (4,K)4,7 | (10,A)1,5  = BANKER_WIN | (BET|-200,BALANCE|2200) PLAYER_WIN
                                                 7,9 | 7,2        = BANKER_WIN | (BET|-200,BALANCE|2000) PLAYER_WIN
                                                 0,9 | 0,0        = PLAYER_WIN | (BET|-200,WIN,BALANCE|2200) PLAYER_WIN (HIT)
                                           (3,10)3,7 | (J,3)3,6   = BANKER_WIN | (BET|-200,WIN,BALANCE|2400) BANKER_WIN (HIT)
                                            (5,K)5,7 | (7,7)4,3   = BANKER_WIN | (BET|-200,BALANCE|2200) PLAYER_WIN
                                            (A,2)3,4 | 0,6        = PLAYER_WIN | (BET|-200,WIN,BALANCE|2400) PLAYER_WIN (HIT)
                                            (3,9)2,6 | 7,0        = PLAYER_WIN | (BET|-200,BALANCE|2200) BANKER_WIN
                                                 9,0 | 2,8        = PLAYER_WIN | (BET|-200,BALANCE|2000) BANKER_WIN
                                           (4,6)0,10 | (10,A)1,K  = BANKER_WIN | (BET|-200,WIN,BALANCE|2200) BANKER_WIN (HIT)
                                                 0,9 | 8,2        = PLAYER_WIN | (BET|-200,WIN,BALANCE|2400) PLAYER_WIN (HIT)
                                            (Q,5)5,8 | 0,5        = BANKER_WIN | (BET|-200,WIN,BALANCE|2600) BANKER_WIN (HIT)
                                                 8,9 | (4,A)5,4   = BANKER_WIN | (BET|-200,BALANCE|2400) PLAYER_WIN
                                                 6,3 | 3,8        = PLAYER_WIN | (BET|-200,WIN,BALANCE|2600) PLAYER_WIN (HIT)
                                                 7,0 | 7,0        = TIE        | (BET|-200,BALANCE|2400) BANKER_WIN
                                                 9,7 | 4,5        = BANKER_WIN | (BET|-200,WIN,BALANCE|2600) BANKER_WIN (HIT)
                                           (10,K)0,5 | (2,Q)2,7   = BANKER_WIN | (BET|-200,BALANCE|2400) PLAYER_WIN
                                                 1,8 | 7,2        = TIE        | (BET|-200,BALANCE|2200) PLAYER_WIN
                                                 0,0 | 8,0        = BANKER_WIN | (BET|-200,BALANCE|2000) PLAYER_WIN
                                                 9,0 | 0,0        = PLAYER_WIN | (BET|-200,WIN,BALANCE|2200) PLAYER_WIN (HIT)
                                                 3,0 | 0,9        = BANKER_WIN | (BET|-200,WIN,BALANCE|2400) BANKER_WIN (HIT)
                                            (6,6)2,8 | (Q,J)0,J   = TIE        | (BET|-200,BALANCE|2200) PLAYER_WIN
                                            (6,5)1,7 | 0,4        = PLAYER_WIN | (BET|-200,WIN,BALANCE|2400) PLAYER_WIN (HIT)
                                            (9,6)5,7 | 1,6        = BANKER_WIN | (BET|-200,WIN,BALANCE|2600) BANKER_WIN (HIT)
                                           (K,A)1,10 | 0,4        = BANKER_WIN | (BET|-200,BALANCE|2400) PLAYER_WIN
                                                 0,8 | 0,5        = PLAYER_WIN | (BET|-200,WIN,BALANCE|2600) PLAYER_WIN (HIT)
                                            (Q,Q)0,9 | 3,8        = PLAYER_WIN | (BET|-200,BALANCE|2400) BANKER_WIN
                                            (Q,J)0,J | (10,3)3,Q  = BANKER_WIN | (BET|-200,WIN,BALANCE|2600) BANKER_WIN (HIT)
                                                 4,3 | (K,A)1,3   = PLAYER_WIN | (BET|-200,WIN,BALANCE|2800) PLAYER_WIN (HIT)
                                                 2,8 | 9,9        = BANKER_WIN | (BET|-200,WIN,BALANCE|3000) BANKER_WIN (HIT)
                                           (10,5)5,J | 0,5        = TIE        | (BET|-200,BALANCE|2800) PLAYER_WIN
                                                 8,1 | 2,5        = PLAYER_WIN | (BET|-200,WIN,BALANCE|3000) PLAYER_WIN (HIT)
                                            (A,A)2,Q | 0,5        = BANKER_WIN | (BET|-200,WIN,BALANCE|3200) BANKER_WIN (HIT)
                                                 0,7 | 0,9        = BANKER_WIN | (BET|-200,BALANCE|3000) PLAYER_WIN
                                                 0,8 | 0,0        = PLAYER_WIN | (BET|-200,WIN,BALANCE|3200) PLAYER_WIN (HIT)
                                                 8,0 | 5,9        = PLAYER_WIN | (BET|-200,BALANCE|3000) BANKER_WIN
                                            (2,J)2,Q | (A,9)0,7   = BANKER_WIN | (BET|-200,WIN,BALANCE|3200) BANKER_WIN (HIT)
                                            (A,9)0,K | 2,4        = BANKER_WIN | (BET|-200,BALANCE|3000) PLAYER_WIN
                                                 3,6 | 0,4        = PLAYER_WIN | (BET|-200,WIN,BALANCE|3200) PLAYER_WIN (HIT)
                                                 4,2 | 7,1        = BANKER_WIN | (BET|-200,WIN,BALANCE|3400) BANKER_WIN (HIT)
                                                 7,0 | (A,Q)1,10  = PLAYER_WIN | (BET|-200,WIN,BALANCE|3600) PLAYER_WIN (HIT)
                                                 0,1 | 0,9        = BANKER_WIN | (BET|-200,WIN,BALANCE|3800) BANKER_WIN (HIT)
                                            (5,6)1,9 | (3,J)3,8   = BANKER_WIN | (BET|-200,BALANCE|3600) PLAYER_WIN
                                            (8,6)4,A | 1,6        = BANKER_WIN | (BET|-200,BALANCE|3400) PLAYER_WIN
                                                 5,4 | 4,8        = PLAYER_WIN | (BET|-200,WIN,BALANCE|3600) PLAYER_WIN (HIT)
                                                 6,0 | (3,J)3,K   = PLAYER_WIN | (BET|-200,BALANCE|3400) BANKER_WIN
                                                 9,0 | 1,8        = TIE        | (BET|-200,BALANCE|3200) BANKER_WIN
                                            (A,K)1,J | 6,8        = BANKER_WIN | (BET|-200,WIN,BALANCE|3400) BANKER_WIN (HIT)
                                            (6,7)3,J | 5,0        = BANKER_WIN | (BET|-200,BALANCE|3200) PLAYER_WIN
                                            (7,7)4,3 | 0,6        = PLAYER_WIN | (BET|-200,WIN,BALANCE|3400) PLAYER_WIN (HIT)
                                           (10,J)0,K | 0,6        = BANKER_WIN | (BET|-200,WIN,BALANCE|3600) BANKER_WIN (HIT)
                                            (7,5)2,K | 2,4        = BANKER_WIN | (BET|-200,BALANCE|3400) PLAYER_WIN
                                                 8,9 | (2,8)0,Q   = PLAYER_WIN | (BET|-200,WIN,BALANCE|3600) PLAYER_WIN (HIT)
